Timestamp,IP Address,Country,Jobs Placed,Job Requested,Demo Request,Response Code,Page Accessed,User  Agent,Session ID,Sales Revenue,Payment Method,Satisfaction Rating
2025-03-23 06:20:55,64.245.65.95,Netherlands,9,Business Analyst,AI-Powered Virtual Assistant,404,/index.html,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.10.6 (KHTML, like Gecko) Version/5.0 Safari/534.10.6",64c70665-146f-4754-b223-efc1963962da,3714.25,Bank Transfer,2
2025-01-24 03:31:24,4.149.51.192,France,5,User  Experience (UX) Designer,,304,/event.php,Opera/8.98.(X11; Linux x86_64; ha-NG) Presto/2.9.170 Version/12.00,27460a08-2d25-4ee0-b3f3-df60b14b26bc,9685.85,Debit Card,2
2025-02-20 01:23:25,123.254.18.75,Russia,4,AI Solutions Architect,Promotional Event,304,/prototype.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4 rv:6.0; gu-IN) AppleWebKit/532.30.7 (KHTML, like Gecko) Version/4.1 Safari/532.30.7",8655d994-13d2-42f8-8523-84f9ce721d69,5448.97,Credit Card,2
2025-03-03 13:06:18,58.209.204.194,Russia,7,User  Experience (UX) Designer,Promotional Event,304,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),6951c900-1e10-46af-a9b5-12ce8fe550bd,9702.48,Credit Card,5
2025-03-05 02:22:14,201.207.86.58,Zambia,10,Marketing Specialist,Scheduled Demo,304,/scheduledemo.php,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.36.7 (KHTML, like Gecko) Version/4.1 Safari/535.36.7",ba0f7200-d2e6-48ee-bf1a-e0d54ac3a95e,9699.28,Credit Card,2
2025-02-21 20:31:49,192.202.10.53,Brazil,1,Product Manager,Scheduled Demo,404,/event.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; yo-NG) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.8.7",c773cc96-7468-4fb0-a958-2e5d75a52c99,2765.22,Debit Card,3
2025-02-08 23:17:40,160.180.67.42,USA,2,Product Manager,Scheduled Demo,404,/prototype.php,Opera/8.87.(Windows CE; dz-BT) Presto/2.9.175 Version/10.00,a83d4083-aef7-4ec3-9b63-0abe39974ae4,8995.2,Bank Transfer,3
2025-01-18 17:00:16,100.222.40.87,Australia,9,Business Analyst,AI-Powered Virtual Assistant,304,/scheduledemo.php,Opera/9.42.(X11; Linux x86_64; mg-MG) Presto/2.9.166 Version/11.00,b53cf1de-d6b5-46ea-8958-083161af8cf7,5567.69,Debit Card,2
2025-01-14 13:36:05,7.198.110.218,Zimbabwe,7,Product Manager,,304,/images/events.jpg,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ku-TR) AppleWebKit/532.42.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.42.5",1a4870bd-2790-4aec-98ad-35a3c7e086bc,9617.42,Bank Transfer,4
2025-02-25 07:13:41,183.62.43.254,Germany,7,Product Manager,,200,/index.html,Opera/9.32.(X11; Linux x86_64; sr-RS) Presto/2.9.168 Version/11.00,9fb6dbbf-b8a1-4c86-a3e3-5f5059857329,2938.97,Credit Card,3
2025-02-25 12:58:50,149.170.143.20,Brazil,8,Digital Transformation Consultant,,304,/prototype.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4398-11-27 16:53:24 Firefox/6.0,d9e0fc0a-d40a-4bf9-898e-c9afedcc81f8,8096.18,Bank Transfer,2
2025-03-22 18:47:18,140.20.70.227,Jamaica,2,Business Analyst,,304,/event.php,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/13.0.845.0 Safari/536.1",d85e3bba-8119-4da9-a233-b52d0e3695b0,1333.93,Bank Transfer,1
2025-01-17 15:27:11,162.145.250.247,Netherlands,5,Business Analyst,AI-Powered Virtual Assistant,304,/index.html,Opera/8.55.(Windows NT 5.01; ky-KG) Presto/2.9.173 Version/12.00,2af4de87-7a74-4ebd-9906-e1c825582784,7980.22,Credit Card,4
2025-03-26 07:49:05,124.235.252.84,Spain,6,Business Analyst,AI-Powered Virtual Assistant,304,/prototype.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),7c83b4ad-274a-4922-bb9b-444692aad752,9854.35,Credit Card,5
2025-03-14 05:45:09,88.195.80.173,Russia,7,Software Engineer,Scheduled Demo,200,/index.html,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; az-AZ) AppleWebKit/533.21.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.21.5",1cbdfa67-caba-49f1-8d46-1af55ee5518d,5801.27,PayPal,4
2025-03-21 08:02:03,46.45.206.26,China,7,Digital Transformation Consultant,,404,/index.html,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),9f189f57-790b-4450-9aaf-570da8a708f7,8713.45,Bank Transfer,1
2025-03-22 16:12:40,45.91.24.169,Germany,3,Digital Transformation Consultant,,200,/event.php,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.820.0 Safari/533.0",3c9eee97-7730-45ae-8879-650b89a7e101,7121.76,Bank Transfer,1
2025-02-06 03:01:45,124.187.242.198,India,10,Data Scientist,,200,/scheduledemo.php,Opera/9.90.(Windows NT 5.01; xh-ZA) Presto/2.9.162 Version/11.00,04da281c-8f86-4caf-a229-c1ce6417cf83,5883.08,PayPal,1
2025-01-05 10:01:16,41.199.59.238,Japan,5,Marketing Specialist,Promotional Event,304,/event.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1),c8d4731d-f095-47c2-8d0a-8a3e8991012d,3261.1,PayPal,2
2025-02-04 17:07:38,214.175.157.55,Germany,7,Business Analyst,Scheduled Demo,304,/scheduledemo.php,Opera/8.61.(Windows NT 6.1; xh-ZA) Presto/2.9.160 Version/10.00,892111a8-3ec6-4102-b5da-6b25904aff6f,3372.6,Bank Transfer,1
2025-03-08 12:12:24,124.163.120.164,UK,8,Product Manager,,404,/prototype.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0),5aa838cb-4ef2-4c3d-bd8d-047ea3061ba7,9704.21,Credit Card,2
2025-03-04 14:12:14,159.79.79.24,Zambia,4,Product Manager,,304,/scheduledemo.php,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.49.1 (KHTML, like Gecko) Version/5.0 Safari/534.49.1",9889400f-76f6-4ca0-bf0b-88d76ef7693d,4701.89,Credit Card,4
2025-02-13 18:36:37,18.223.28.243,Japan,2,Marketing Specialist,Promotional Event,304,/images/events.jpg,Mozilla/5.0 (Windows NT 5.0; lij-IT; rv:1.9.0.20) Gecko/6693-01-28 08:27:20 Firefox/3.8,5721ff34-b5ff-444a-836b-15275a4889f8,7806.05,Bank Transfer,5
2025-01-07 14:35:57,161.233.22.128,Netherlands,3,Business Analyst,Promotional Event,404,/event.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),726ab521-fd8c-4953-aca1-4be0c55fa23a,6661.12,PayPal,3
2025-03-06 19:00:37,142.101.20.21,Zimbabwe,4,Digital Transformation Consultant,,200,/images/events.jpg,Opera/8.78.(Windows NT 4.0; uk-UA) Presto/2.9.176 Version/10.00,d75e92f6-e422-4002-84d4-17c46e8f15b8,4780.68,Credit Card,5
2025-02-02 22:51:07,28.82.171.243,Netherlands,3,AI Solutions Architect,Scheduled Demo,404,/prototype.php,Opera/8.41.(X11; Linux i686; sid-ET) Presto/2.9.186 Version/12.00,6c44fe8c-971b-4054-ac18-fe70b94de8b0,3016.77,PayPal,5
2025-01-11 16:15:04,122.31.220.183,Spain,10,Technical Support Specialist,Scheduled Demo,404,/images/events.jpg,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.845.0 Safari/535.1",7daca5e9-03ad-418f-be4c-897725845bcf,8438.9,Debit Card,2
2025-03-07 05:57:30,158.204.53.78,Japan,8,Digital Transformation Consultant,,200,/scheduledemo.php,Opera/8.79.(X11; Linux i686; wo-SN) Presto/2.9.171 Version/10.00,c0ad517d-76e8-4226-a616-0692087dafe3,2212.63,Debit Card,1
2025-03-04 22:50:40,125.153.110.59,India,5,Software Engineer,,404,/scheduledemo.php,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/58.0.888.0 Mobile/74Z492 Safari/533.0",abc0f5f5-bba9-460b-bc27-2f00002f3346,2581.15,Bank Transfer,1
2025-03-26 14:22:18,31.39.6.156,Portugal,5,AI Solutions Architect,Promotional Event,200,/scheduledemo.php,Opera/9.33.(Windows 98; Win 9x 4.90; vi-VN) Presto/2.9.188 Version/12.00,4b44234b-4b84-420c-a3c2-50d86c4be3bf,2295.81,PayPal,1
2025-01-24 22:45:38,105.243.157.164,Netherlands,7,Software Engineer,AI-Powered Virtual Assistant,200,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),89036af8-2e3d-4107-ae7d-2e2ef836da90,9580.82,Bank Transfer,1
2025-01-02 13:28:17,59.151.158.72,Portugal,6,Marketing Specialist,AI-Powered Virtual Assistant,304,/images/events.jpg,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:2.0; ar-DJ) AppleWebKit/534.25.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.25.3",b107fda6-b8fa-4a6d-9c18-25fdfa728e87,8445.19,Debit Card,2
2025-01-20 19:23:06,83.43.113.68,Zimbabwe,8,Technical Support Specialist,Scheduled Demo,304,/scheduledemo.php,Mozilla/5.0 (Windows NT 5.1; se-NO; rv:1.9.1.20) Gecko/8982-03-12 19:43:22 Firefox/3.8,6b66a055-528a-4a4f-b0a6-d8b141768f6b,6161.95,Bank Transfer,2
2025-02-10 15:28:44,159.161.99.202,Japan,1,User  Experience (UX) Designer,Promotional Event,404,/prototype.php,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.894.0 Safari/534.0",c8f5a275-a533-4f1c-b871-2b7801a72919,9740.39,Bank Transfer,4
2025-03-04 17:25:11,140.127.160.207,Netherlands,8,User  Experience (UX) Designer,,200,/scheduledemo.php,Mozilla/5.0 (Android 2.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,9a5d3807-40e5-4319-97ed-0e69f5196b5d,9565.54,Debit Card,5
2025-02-26 09:38:18,41.9.231.15,Japan,8,Data Scientist,,200,/index.html,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.46.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.46.6",c202b624-a85e-4271-9651-d4e5e30cec49,4122.11,Bank Transfer,3
2025-03-18 23:01:35,29.119.195.177,Russia,3,User  Experience (UX) Designer,Scheduled Demo,304,/event.php,Opera/9.86.(X11; Linux i686; shs-CA) Presto/2.9.166 Version/12.00,797f5aa9-69ad-4b21-8e53-5d82109fc559,3991.88,Debit Card,1
2025-02-08 13:08:14,27.217.136.130,China,2,Marketing Specialist,AI-Powered Virtual Assistant,304,/event.php,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),27c209f6-671e-4719-a2c5-6aa31f9d9093,6897.28,PayPal,3
2025-02-17 21:58:26,63.149.108.241,Japan,3,Marketing Specialist,Promotional Event,404,/index.html,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.34.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.34.2",3f837228-5979-4b00-9939-93b6e7c2a4a1,8448.88,Credit Card,1
2025-01-27 04:11:55,223.53.230.90,Spain,3,User  Experience (UX) Designer,Promotional Event,404,/prototype.php,Opera/8.91.(X11; Linux i686; ml-IN) Presto/2.9.176 Version/10.00,4cb9ce1e-c793-481f-b704-ce4475d7618b,7689.74,Credit Card,2
2025-02-01 19:28:05,49.88.20.84,Canada,8,AI Solutions Architect,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/19.0.827.0 Safari/532.2",72f4288e-9ecc-4eaf-86b5-cedaa214a562,8875.66,Debit Card,4
2025-03-08 20:30:19,64.114.45.18,India,3,Marketing Specialist,,200,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),9980ebab-0c4c-4fa8-a5ae-0e491eac0669,1078.12,Bank Transfer,4
2025-03-10 03:06:54,176.146.26.210,Zimbabwe,10,AI Solutions Architect,,404,/scheduledemo.php,Opera/8.56.(X11; Linux x86_64; da-DK) Presto/2.9.186 Version/10.00,68042823-83ba-4c3f-89c5-863c3c1e3ace,9207.56,Credit Card,4
2025-01-12 06:49:58,48.94.236.44,USA,1,Data Scientist,Promotional Event,200,/index.html,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),455194d0-7aa7-4638-b566-d382c1de7dcb,4898.34,Debit Card,2
2025-03-16 11:25:26,43.31.24.91,China,8,AI Solutions Architect,Promotional Event,200,/scheduledemo.php,Mozilla/5.0 (Windows 98; Win 9x 4.90; tk-TM; rv:1.9.2.20) Gecko/2228-12-13 22:06:17 Firefox/3.6.6,63961e1c-d26c-4f2e-bd1e-f4fa47e9d225,9328.81,Bank Transfer,3
2025-01-19 14:55:37,204.132.180.169,China,7,Marketing Specialist,Promotional Event,200,/images/events.jpg,Mozilla/5.0 (Windows NT 5.01; li-BE; rv:1.9.0.20) Gecko/3610-01-27 23:40:59 Firefox/3.8,9e59a854-4705-4a73-b510-fe0d4e66de09,8911.72,PayPal,5
2025-02-11 17:50:12,27.167.112.159,China,8,Technical Support Specialist,AI-Powered Virtual Assistant,304,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),91c5396c-8638-430e-81ed-29e6897ed105,5690.49,Bank Transfer,4
2025-01-23 05:59:55,76.159.14.8,UK,5,Technical Support Specialist,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bs-BA) AppleWebKit/533.38.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.38.6",1f87173c-1cb1-44fe-a9e6-31c8c64fd552,3063.17,Credit Card,4
2025-02-12 03:27:02,223.41.88.17,Canada,10,Business Analyst,,304,/scheduledemo.php,Opera/8.81.(X11; Linux i686; en-PK) Presto/2.9.184 Version/10.00,c4af8b73-1fdd-4590-a023-2addfc34c210,6549.68,Debit Card,1
2025-03-17 21:48:02,41.172.180.219,Japan,6,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/prototype.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),066b0965-b1a1-4816-81dc-5075512f5bbe,3382.56,PayPal,5
2025-03-19 21:20:47,194.215.114.147,Russia,3,Business Analyst,,304,/images/events.jpg,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/60.0.862.0 Safari/535.1",7534247f-9138-444c-88a6-646d46d185cb,4630.01,Debit Card,5
2025-01-21 05:27:13,48.36.99.178,China,8,Digital Transformation Consultant,Promotional Event,200,/images/events.jpg,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ce-RU) AppleWebKit/532.14.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.14.7",8abc5aac-88e1-4009-abef-ff35210f1832,4415.65,PayPal,4
2025-03-23 08:15:45,60.155.11.226,Jamaica,1,Software Engineer,,304,/prototype.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; be-BY) AppleWebKit/533.2.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.2.6",c254836c-62cc-4f2a-a1dc-b02c83988978,1918.51,Bank Transfer,5
2025-02-25 23:00:23,217.10.229.29,Japan,7,Software Engineer,,200,/event.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),9a52191e-02d7-4296-955e-11ea3fcc73ba,1370.03,PayPal,1
2025-02-10 15:41:18,34.85.90.44,Japan,7,Product Manager,,304,/index.html,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.807.0 Safari/535.2",72b45ea6-06d5-4513-94db-f28cedcd562d,2532.67,Credit Card,3
2025-03-08 01:38:04,142.47.178.164,Australia,2,Software Engineer,Scheduled Demo,200,/scheduledemo.php,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/52.0.862.0 Safari/534.2",83a957cb-e1da-4ef2-87d8-366ac498df54,1814.55,Debit Card,2
2025-02-07 11:36:21,81.9.56.244,USA,1,User  Experience (UX) Designer,,304,/index.html,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/20.0.864.0 Safari/534.0",5391a635-f3fd-48e8-96e2-3fca4ea211e2,4415.26,Credit Card,5
2025-03-02 23:11:37,192.16.79.81,Russia,8,AI Research Scientist,,404,/event.php,Mozilla/5.0 (Android 11; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,09f62ac3-034f-4a05-8408-9d2642f77635,3742.13,Bank Transfer,1
2025-01-01 18:55:54,134.168.41.49,Netherlands,1,Product Manager,Promotional Event,304,/images/events.jpg,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.835.0 Safari/533.1",8654e477-58bd-4e01-8e9b-28bdf14756a2,2099.59,Credit Card,3
2025-02-06 12:51:17,120.73.155.58,Jamaica,8,Marketing Specialist,AI-Powered Virtual Assistant,200,/prototype.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/61.0.851.0 Mobile/99R201 Safari/535.0",6fb6d42f-8aec-4aaf-8f17-6def60578dce,4174.54,Debit Card,3
2025-03-15 08:36:38,34.7.221.41,Netherlands,9,AI Solutions Architect,AI-Powered Virtual Assistant,304,/images/events.jpg,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.4.20) Gecko/4605-08-26 04:46:30 Firefox/3.6.1,ce71aa6f-22cd-4703-8ccd-4cc809a48487,1367.77,Credit Card,2
2025-01-06 04:29:37,101.230.71.0,France,10,Product Manager,,404,/images/events.jpg,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.898.0 Safari/533.2",bacc1b08-816a-4148-ac6f-d83e793bb1dc,1502.07,Credit Card,3
2025-02-20 07:55:44,71.16.135.253,Russia,2,Software Engineer,,404,/scheduledemo.php,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7; rv:1.9.4.20) Gecko/7419-08-05 10:35:36 Firefox/12.0,d9a24837-6b4f-4058-a9ef-54fd6ecfb809,4026.03,Bank Transfer,4
2025-02-09 23:43:34,3.250.204.158,Japan,9,Technical Support Specialist,AI-Powered Virtual Assistant,404,/scheduledemo.php,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/61.0.803.0 Safari/533.1",e04d43bb-794a-4651-923d-f8037177af6f,5233.19,Credit Card,4
2025-01-15 00:44:44,86.51.220.96,Brazil,2,User  Experience (UX) Designer,Promotional Event,304,/event.php,Opera/9.31.(Windows NT 5.1; an-ES) Presto/2.9.168 Version/12.00,49e6025f-eb69-4623-9777-d3d4bef8d243,8276.84,Credit Card,1
2025-01-23 19:15:40,32.62.241.62,Germany,5,Software Engineer,AI-Powered Virtual Assistant,404,/index.html,Opera/8.62.(Windows 98; gv-GB) Presto/2.9.172 Version/11.00,a43d6ae0-47da-49e7-99fc-7c490f909b25,1907.03,Bank Transfer,2
2025-02-22 00:40:46,179.55.69.3,Zambia,6,AI Research Scientist,Promotional Event,304,/scheduledemo.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7081-08-27 05:54:55 Firefox/3.8,b3becb88-4b97-436d-90ef-855ed309c665,6096.75,Bank Transfer,5
2025-03-02 23:01:28,57.234.174.177,Australia,2,User  Experience (UX) Designer,,404,/index.html,Opera/8.87.(Windows NT 5.2; oc-FR) Presto/2.9.170 Version/11.00,054bf9fa-f628-4abf-9b16-25de209c6f08,9788.75,Bank Transfer,5
2025-03-02 00:38:06,145.17.4.160,Japan,6,Technical Support Specialist,,200,/index.html,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/30.0.810.0 Safari/532.2",bab96e19-481f-4025-ae5e-f50ca4ea044a,1801.04,PayPal,5
2025-02-16 04:44:13,6.54.116.43,Japan,8,User  Experience (UX) Designer,,404,/images/events.jpg,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7; rv:1.9.5.20) Gecko/4268-07-11 01:13:12 Firefox/3.8,c7b7dd8d-e715-421d-aa4c-314a27202133,8284.69,PayPal,5
2025-01-08 10:19:49,118.33.28.15,Germany,5,User  Experience (UX) Designer,,200,/images/events.jpg,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.16.1 (KHTML, like Gecko) Version/4.1 Safari/535.16.1",e4a8810b-001c-4419-b84d-b6a2b72af1d6,9472.1,Credit Card,3
2025-01-23 16:31:06,58.15.5.205,UK,6,AI Research Scientist,AI-Powered Virtual Assistant,200,/prototype.php,Opera/8.58.(Windows NT 5.0; ms-MY) Presto/2.9.170 Version/11.00,b7e8783c-fc62-4366-8aa2-25a557c3e457,4888.02,Credit Card,1
2025-01-22 07:56:10,57.87.88.197,Australia,7,Marketing Specialist,Promotional Event,200,/event.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lzh-TW) AppleWebKit/532.36.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.36.3",e59d3424-7f32-442d-a417-450451ed9175,6978.25,PayPal,4
2025-01-18 20:25:09,86.228.62.187,Zimbabwe,7,Product Manager,AI-Powered Virtual Assistant,304,/scheduledemo.php,Opera/9.41.(Windows NT 4.0; lo-LA) Presto/2.9.180 Version/10.00,16927b58-9244-41e0-8a78-a9872aced5f7,4568.01,Credit Card,1
2025-02-13 05:52:33,170.223.2.251,Portugal,2,AI Research Scientist,AI-Powered Virtual Assistant,200,/index.html,Opera/9.56.(Windows NT 5.1; ts-ZA) Presto/2.9.160 Version/11.00,bba4dcb8-7f81-4557-accb-2c983b2c3a17,4667.11,Bank Transfer,1
2025-01-06 22:49:59,83.113.34.200,France,4,Marketing Specialist,,200,/event.php,Opera/9.40.(Windows NT 6.1; lt-LT) Presto/2.9.185 Version/10.00,24ed1fb3-b10a-49eb-844e-1f93dc2726d3,1207.19,PayPal,4
2025-01-16 16:21:52,32.24.232.9,Spain,4,Software Engineer,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/58.0.891.0 Mobile/33U740 Safari/532.1",9a22e10f-a480-47a6-b786-360d677231c2,4313.32,PayPal,2
2025-01-04 10:24:07,22.1.195.68,India,2,Technical Support Specialist,,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),77f20dd1-babc-4c09-b8f9-45e1e916e9f6,5142.03,Credit Card,2
2025-03-16 18:43:01,13.2.35.159,Australia,1,Business Analyst,Promotional Event,200,/prototype.php,Mozilla/5.0 (Windows CE; ru-RU; rv:1.9.0.20) Gecko/3224-09-10 18:30:30 Firefox/3.6.13,bbb93217-eec8-4425-a140-ffc356cf2265,2734.53,PayPal,1
2025-01-18 19:37:55,116.69.167.251,Japan,4,Marketing Specialist,Scheduled Demo,200,/prototype.php,Mozilla/5.0 (Windows NT 5.0; tt-RU; rv:1.9.0.20) Gecko/7645-10-04 17:45:27 Firefox/3.6.7,443fe3d9-7637-4945-bc55-155f2af9b3db,7443.49,Credit Card,2
2025-01-08 15:37:15,66.229.143.228,Brazil,6,AI Research Scientist,Scheduled Demo,304,/prototype.php,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/56.0.899.0 Safari/536.0",bd8f5512-91ea-4341-aec5-1fc903e82683,7691.91,Debit Card,5
2025-02-04 02:10:51,23.243.155.100,Australia,5,Marketing Specialist,Promotional Event,200,/images/events.jpg,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.8v7486.0 Mobile/79N395 Safari/531.2",f69dd075-9ed0-45ed-b8a7-eaa6e404e9c9,1973.91,Bank Transfer,2
2025-02-24 19:54:54,98.247.4.133,Australia,2,User  Experience (UX) Designer,AI-Powered Virtual Assistant,304,/event.php,Mozilla/5.0 (Windows NT 6.1; uk-UA; rv:1.9.2.20) Gecko/6700-03-05 01:05:52 Firefox/4.0,d4174b11-837a-46a9-a8b7-4484474ac4be,3441.3,PayPal,5
2025-01-11 11:38:57,7.121.69.131,Zambia,4,Business Analyst,Scheduled Demo,200,/prototype.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/33.0.800.0 Safari/536.2",7797b390-358a-466c-a8c9-4ecc12d37a9c,7622.21,Credit Card,3
2025-03-19 10:52:57,64.234.215.79,Spain,5,Product Manager,,200,/index.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/29.0.864.0 Mobile/89B585 Safari/536.0",84d5b21d-99a8-4070-8f8b-d463962ea310,6060.32,Bank Transfer,4
2025-01-25 13:57:29,150.18.203.131,Jamaica,5,AI Research Scientist,,200,/event.php,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.834.0 Safari/533.2",7f7f2c18-cd82-4df9-ae93-949cd1e9debf,3385.08,Credit Card,3
2025-02-07 05:33:28,59.191.29.104,Brazil,10,Technical Support Specialist,,404,/images/events.jpg,Mozilla/5.0 (Windows CE; ff-SN; rv:1.9.0.20) Gecko/9718-12-28 10:30:07 Firefox/3.6.12,36ac5b5f-4892-4330-b8e8-928c84fbda00,3528.69,Debit Card,1
2025-01-13 16:35:38,70.65.91.20,China,6,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/index.html,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/46.0.898.0 Mobile/61G492 Safari/532.0",75a96168-8138-46c3-bd9a-ef67df9d752f,1064.93,Credit Card,5
2025-01-13 01:53:23,5.109.32.20,France,2,Marketing Specialist,,304,/images/events.jpg,Mozilla/5.0 (Android 8.0.0; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,663ccd24-9cd2-4aaa-9deb-eb402558a0bb,2192.61,Debit Card,4
